category,region,age,monthly_income,digital_literacy_score,family_size,community_standing_score,location_stability_score,bill_payment_consistency,mobile_money_transactions_per_month,banking_app_sessions_per_week,smartphone_usage_hours,income_variability,education_level,temporal_activity_pattern,business_type,gender,is_legitimate,is_scammer,trustworthiness_label,application_speed,scammer_type,edge_case_type,adversarial_strategy
Service_Providers,mindanao_rural,29,6996,2,7,0.7278820857839975,0.7302293123101836,0.9424802629794193,25,5,7.0,0.25933353026414585,1,"[0.24002946404288367, 0.23763213795810859, 0.23824511921185723, 0.22946139212791475, 0.21542104223008152, 0.13546619031772342, 0.12186860931821891, 0.2265560047416764, 0.23998330869639173, 0.23061773040646621, 0.32114508931033603, 0.3173235029939678, 0.17389780915587416, 0.15621458800649773, 0.322456604898465, 0.31425405927795874, 0.23081389140942693, 0.23523715003999657, 0.21867471247754983, 0.12952584033736336, 0.11711862323293332, 0.22232921413240894, 0.22086514499368226, 0.24360023140729167, 0.22857074026171692, 0.32523294218033616, 0.1633771261124984, 0.15326898289188867, 0.3023666711755653, 0.32266253390846655]",tutoring_service,female,True,False,trustworthy,,,,
Young_Professionals,luzon_rural,31,22730,3,8,0.8931114933700247,0.8813370679540001,0.9710215410417101,30,3,7.0,0.5857159292504123,3,"[0.34981330277356376, 0.3535429525001139, 0.3522222767025618, 0.35896572010383143, 0.34434823032970974, 0.1884677990544131, 0.1850509495884961, 0.35362591546557565, 0.3439705276133723, 0.3525053412989979, 0.46526132510856555, 0.46480876807408056, 0.24571240667631844, 0.24997842236707896, 0.47271407311609187, 0.46789051061521914, 0.3537283816842447, 0.3582358132077154, 0.35214648455847014, 0.18657102743026222, 0.19103103737112667, 0.3486340704694314, 0.34880739119616644, 0.3443933773327862, 0.35502622720352967, 0.4663221360305623, 0.2527915389814127, 0.24749691296542825, 0.469894963574351, 0.4646880175653111]",engineer,male,False,True,adversarial_attack,,,,gradient_based_attack
Agricultural_Workers,visayas_rural,36,13710,5,6,0.7656180700035786,0.42488261175053715,0.8403108202410159,18,1,9.057719270493152,0.349723787007585,4,"[0.35734184857725815, 0.18701942182893605, 0.24493740490126248, 0.17942523631393748, 0.10067029238796021, 0.2893529360789998, 0.21808644283740936, 0.3769169098991598, 0.3787327019865322, 0.3877404823369689, 0.7546587038615213, 0.8680253573553915, 0.8806243154325865, 0.8677481724718556, 0.8545055340713258, 0.6172490187490226, 0.6017673312474718, 0.7381061628354009, 0.6895051949185715, 0.6321492165442282, 0.7049165097404932, 0.8167300772357532, 0.7206204265829899, 0.6026591198921303, 0.7292411450118857, 0.6592633301423723, 0.758728968756613, 0.8695529874124617, 0.723215715863949, 0.873932733731148]",,female,True,False,challenging_legitimate,,,Crisis_Affected,
Seasonal_Workers,visayas_rural,50,14570,2,6,0.9307384992627474,0.9243808858512904,0.973945419175369,149,3,7.0,0.734872503412224,2,"[0.17918276995018895, 0.1837011728350086, 0.1775847144569085, 0.18056542728305433, 0.17802993196311778, 0.17921907287618571, 0.17546987636404426, 0.1793383853125304, 0.17941888386058513, 0.1816208638321071, 0.2406698427397661, 0.23640482362514384, 0.24325259473213062, 0.24063090912066598, 0.24059518055153245, 0.23997245293984457, 0.17844672765833336, 0.1806534070192462, 0.18142676530778576, 0.17475931292596336, 0.17838371748796172, 0.17923515908878926, 0.18076851181708287, 0.18357993301778142, 0.17768477755620968, 0.23850611445954648, 0.23846239766806035, 0.23759541722968636, 0.2389584405146632, 0.2423124066599639]",harvest_worker,male,False,True,adversarial_attack,,,,cultural_mimicry_attack
Young_Professionals,luzon_metro,23,29449,6,4,0.9993416629460956,0.9992278871899252,0.9750809958265352,157,6,13.0,0.20386893109082793,3,"[0.6665234241297053, 0.6796850233452221, 0.6664863234282188, 0.6696371645743643, 0.8223633466152108, 0.4153419601031531, 0.42671900668773177, 0.7237560227408787, 0.6309710938230834, 0.719465098246109, 0.9834451018501823, 0.8982625525316782, 0.5466868840442871, 0.5351458484894578, 1.0, 0.9175255751057946, 0.6534634845177032, 0.6860087529982595, 0.7654811557653667, 0.29714762900840275, 0.286536128413112, 0.7059530720901794, 0.6824286378253136, 0.7023417285475675, 0.743801822468155, 0.9115653040503169, 0.42117541280161924, 0.5944072684737203, 0.891902421719303, 0.8891692261658195]",teacher,female,False,True,adversarial_attack,,,,cultural_mimicry_attack
Tech_Savvy_Youth,luzon_rural,47,18798,7,6,0.44764135828944773,0.4119647251278626,0.5952867099399665,28,1,11.500118308104877,0.5708991829543453,3,"[0.7170310647726174, 0.6416223973709174, 0.6701982742477568, 0.5390223446021982, 0.7024971708686902, 0.7089859944945567, 0.5086864850507984, 0.5871823422194479, 0.6600964374230407, 0.6691188856662202, 0.7988106248004181, 0.8214540460793973, 0.80373479180473, 0.846703147659235, 0.9126771093385785, 0.7931923487712597, 0.6907568034617063, 0.582547038577867, 0.5785431003128956, 0.679694418182268, 0.685967985715424, 0.6816865375045529, 0.5501218952801357, 0.6017135169986655, 0.6799611631127308, 0.8425218802454645, 0.7748193353552254, 0.8678231041555488, 0.7966062003682151, 0.9489402083230942]",,female,True,False,challenging_legitimate,,,Multi_Regional,
Women_Led_Businesses,luzon_metro,25,35439,9,2,0.406690459041052,0.6610963608128604,0.7471476205847849,32,6,14.0,0.3722292834704152,3,"[0.7869265592447646, 0.8324734047121387, 0.8255366200955493, 0.8235392117350586, 0.8130827163618036, 0.8085627966186787, 0.9005858311988925, 0.85491631658642, 0.8374152750453598, 0.8142403024752518, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9597525463386, 0.8179876384984875, 0.7914731491285018, 0.8704065598033581, 0.8107336791498493, 0.7649051655499401, 0.8081081526514662, 0.7703228691728279, 0.8279553287243558, 0.8210350100036737, 1.0, 1.0, 1.0, 1.0, 1.0]",home_based_food,female,True,False,trustworthy,,,,
Service_Providers,mindanao_metro,58,28428,4,2,0.6351569327045274,0.7054834056613104,0.98,38,0,5.0,0.21565685048026953,5,"[0.4697850883975067, 0.4663277308406751, 0.4667610065335697, 0.4652199050734581, 0.4679056824888757, 0.24945471409742756, 0.2537193834397236, 0.4626424005241977, 0.46692111098264266, 0.46890332201757523, 0.6245515035489675, 0.6320791009919415, 0.3370494000737037, 0.3329878362094739, 0.6237136072587328, 0.6186712609996007, 0.4677582007521097, 0.46550083182899776, 0.4707461708266805, 0.2503513791762134, 0.25164970225261424, 0.46609332647578683, 0.47321655405556, 0.4670362717016463, 0.4734976711304376, 0.6264424552863548, 0.3374462001820061, 0.3371061994419525, 0.6251813918946487, 0.6182169822619632]",cleaning_service,female,True,False,trustworthy,,,,
OFW_Families,mindanao_rural,52,18186,1,8,0.9311466280923016,0.934275115405334,0.98,47,1,2.0,0.2151854964800399,1,"[0.0946537357992832, 0.09264685947779766, 0.08771523640489134, 0.08908195813692778, 0.09043628165221729, 0.0878888688020057, 0.09507703971738962, 0.09043297941517812, 0.08188995585867793, 0.09101806743826868, 0.11895552780954806, 0.11977522033164466, 0.1188941419026429, 0.12242113924982007, 0.12335906333566014, 0.12084915948677596, 0.08898206643858553, 0.0898759883855725, 0.09005879884973289, 0.0875927098804055, 0.09173678594571372, 0.0913801269715814, 0.09462132371933003, 0.09376604934086544, 0.08794297524722962, 0.1224608951235269, 0.11714713985071658, 0.12208779630282254, 0.11845015740371967, 0.11693024032987324]",remittance_recipient,male,False,True,adversarial_attack,,,,gradient_based_attack
Service_Providers,mindanao_rural,54,14619,1,9,0.6190674114441409,0.8255170599955676,0.98,25,0,2.0,0.44604273451377463,3,"[0.11603799712332843, 0.12238563406773698, 0.11769021227757422, 0.1184932292672742, 0.1189977727561634, 0.06426475983184336, 0.06551682150140883, 0.11514824044035923, 0.11532509473816191, 0.11369953730108492, 0.15731850369186068, 0.15833680951053633, 0.08537331859845565, 0.0890234773000426, 0.15598321194351286, 0.15800622496677755, 0.11372489737158206, 0.1158387008925768, 0.11908661327269734, 0.06554730633222944, 0.06211809915700745, 0.1167852022444258, 0.11244637875995757, 0.11592891239758017, 0.11967114949055936, 0.1577256150483197, 0.08550199716414363, 0.08414932106154287, 0.15602118947588453, 0.15401903658157964]",tutoring_service,female,True,False,trustworthy,,,,
Rural_Entrepreneurs,mindanao_rural,38,6409,3,6,0.6734675561410428,0.7390706199870403,0.9104990352343016,32,3,6.0,0.21271307179271345,1,"[0.2766684593860923, 0.2681437817478786, 0.2786953123541545, 0.2904468962273222, 0.2668564570588676, 0.2668566774698615, 0.29120116058373996, 0.2803029222980832, 0.2636972384289057, 0.2772839471016395, 0.35377855041056855, 0.35374751066030563, 0.363248378511309, 0.33431393583539637, 0.3368427284772789, 0.3524512085485818, 0.25640259563780193, 0.27421881591634867, 0.25780964538155554, 0.25103961842824873, 0.2896765468239206, 0.26696892049278376, 0.27090657592026973, 0.2508725494178575, 0.2626915831429825, 0.3614891518190014, 0.3445477446572372, 0.3650438002653748, 0.35193633866649926, 0.3560839691966066]",kakanin_seller,male,True,False,trustworthy,,,,
Young_Professionals,mindanao_rural,24,17774,2,5,0.7989111954505304,0.8944073526436513,0.8144762794827711,20,1,8.0,0.4282552777012397,4,"[0.34298362768609003, 0.3629947474197784, 0.34783971757028953, 0.34944571429128646, 0.34049787738110565, 0.22642534851258536, 0.16860372518192285, 0.3304004037690472, 0.41002419262930334, 0.3782120877440075, 0.40162572491427884, 0.45226966434702115, 0.2015749494836908, 0.22554364882447467, 0.3806596623333558, 0.46418777758112034, 0.3192214057642472, 0.3526670769179123, 0.30577521866407076, 0.19130731732131825, 0.17745347825699334, 0.39279718532155083, 0.3902760263952853, 0.3728550357243472, 0.3419108094359301, 0.5232502736355984, 0.20878126757409723, 0.21294098716189294, 0.46566843713881706, 0.5307266304231997]",engineer,female,False,True,adversarial_attack,,,,gradient_based_attack
Rural_Entrepreneurs,mindanao_metro,59,18591,4,5,0.7985448069982685,0.6249390288197267,0.98,31,0,3.0,0.33523422485898213,4,"[0.3599632596814593, 0.35730823688554253, 0.3602274136745812, 0.3579685148654637, 0.3629253592002533, 0.35955882785549365, 0.3575235084096225, 0.35903584247504106, 0.3612387943628269, 0.3583088263415881, 0.4775333388133007, 0.4807310616344757, 0.48073489971332617, 0.4784791704738866, 0.478586885083145, 0.48069614981207287, 0.35565574697550806, 0.35577760867687036, 0.3578446673362427, 0.3593596585448645, 0.36093272269679405, 0.3644260686508487, 0.3625729788696061, 0.35952018441010974, 0.35994295137629195, 0.47699241190608654, 0.47994446059202284, 0.4791340240832396, 0.48096815568101425, 0.477518307169343]",kakanin_seller,male,True,False,trustworthy,,,,
Senior_Citizens,mindanao_rural,71,6115,1,8,0.6571730129821214,0.8894894796695908,0.98,18,0,1.0,0.2515723201713211,2,"[0.09315663346787119, 0.09029230233089192, 0.08931917260158624, 0.09120000001684071, 0.09686637198264088, 0.08471028990328955, 0.0923460821627224, 0.0872651480935383, 0.08994024481110081, 0.08925635964276402, 0.11871504522660672, 0.11996860461284181, 0.11659748656416662, 0.1230875413083839, 0.1146175694664042, 0.12161929353848502, 0.08902039244239629, 0.08648722531857765, 0.0906071501117961, 0.08532914673988057, 0.09011914146515891, 0.08573136927656534, 0.09138381625295351, 0.08722692799910887, 0.08864701794891208, 0.12088184816382948, 0.11768237366447329, 0.1198261080009951, 0.11545850849626543, 0.12189262681078847]",small_retail,male,True,False,trustworthy,,,,
Service_Providers,luzon_rural,36,16850,4,4,0.6384742217613024,0.9426054087819042,0.8963606459123796,26,5,7.0,0.20631243340446412,3,"[0.44117077580221103, 0.4574666455618995, 0.48656350908626755, 0.452746895714947, 0.46078041633280764, 0.2591831538788663, 0.264178512957063, 0.46408960084836437, 0.4587111644042085, 0.4901120240610197, 0.6510327656968742, 0.6392172324189739, 0.33732634757810914, 0.32343477940169546, 0.61108999171482, 0.6321229536557121, 0.4745043782046469, 0.48978911592946284, 0.4781118341185018, 0.22863325925756806, 0.26835347574522217, 0.4524842461867274, 0.4620308198079985, 0.47188958816527726, 0.49902445344223095, 0.6723464925614251, 0.34543205789384085, 0.3331520431147174, 0.6323093730247064, 0.6377994052484904]",beauty_salon,male,True,False,trustworthy,,,,
OFW_Families,luzon_metro,43,64963,6,3,0.5166704096227615,0.7254568528943095,0.98,44,6,7.0,0.38110314092622954,3,"[0.5393504304073915, 0.537182275377954, 0.5439976544029954, 0.5427867960405967, 0.5381852797082155, 0.5414933649282534, 0.5416122360084612, 0.5419269037050336, 0.5349172323120148, 0.543019819623098, 0.7182909031112228, 0.7189265161996762, 0.7279136452567806, 0.720905620142163, 0.7188410325736585, 0.7133841168817322, 0.5441692924018391, 0.5359643709875742, 0.5369896832895015, 0.5390059431027365, 0.544249235375101, 0.5423197199599973, 0.5395264874704793, 0.5409248761909164, 0.5381988429213868, 0.7204189610686961, 0.7202200102343344, 0.7229063096870441, 0.7229015343673169, 0.7214819321466169]",remittance_recipient,male,True,False,trustworthy,,,,
Seasonal_Workers,mindanao_rural,44,6793,1,4,0.7878538566467682,0.9342766100815154,0.9532562704745489,33,0,4.0,0.8975514716462011,2,"[0.6904664841966048, 0.6902079925192841, 0.7478264989648644, 0.6607242402447511, 0.6998777918361533, 0.6681453750104063, 0.6992620816104489, 0.7223195762607021, 0.73324473573361, 0.7242328880462223, 0.6309240066099454, 0.5845932569913163, 0.7822267503088451, 0.5874426853595482, 0.695372989510157, 0.7749898734289365, 0.7676688152250226, 0.595902647296546, 0.653688742501337, 0.7532801102973685, 0.7568738682486157, 0.7473491371264106, 0.6427903652951616, 0.6127662101287779, 0.7541896085363857, 0.7778224077346942, 0.7660833843154156, 0.6323806413401007, 0.7491063016381614, 0.5951624535900706]",event_organizer,male,False,True,adversarial_attack,,,,temporal_pattern_manipulation
Service_Providers,luzon_rural,36,17250,3,3,0.8904362430259963,0.8551781807691161,0.98,36,1,7.0,0.5154575017110438,4,"[0.35061735263886745, 0.3555334647907421, 0.34664647292984535, 0.35096373315646184, 0.3472428196667607, 0.1900908956478749, 0.1916606621702919, 0.34973771461895686, 0.3431873584301186, 0.3515968444403895, 0.4693102156552005, 0.46921288426488506, 0.25570734657546645, 0.24878683896105286, 0.47004064831635134, 0.4715775225374339, 0.34566423724798045, 0.35195895547775696, 0.34948746050697704, 0.18875543198069505, 0.19004302945061502, 0.34953831430765936, 0.3489728757625152, 0.3511024572524641, 0.34773826218341164, 0.4647425246133444, 0.25403811984886954, 0.24855361789452404, 0.4699989375027276, 0.46938777387856184]",beauty_salon,female,True,False,trustworthy,,,,
Urban_Gig_Workers,luzon_rural,43,13085,2,4,0.6515738867860205,0.7129398410659723,0.98,27,4,4.0,0.5544547636203926,3,"[0.23510601992661873, 0.23281998356301792, 0.23408623446880447, 0.2378353555878219, 0.23457329720405973, 0.12613930964446846, 0.12192043157706024, 0.23623876069808167, 0.23593645254342324, 0.2404897641699164, 0.311076665295141, 0.3126574509829918, 0.16874815105113225, 0.17273235983929042, 0.31171411340283917, 0.31283706457731103, 0.23582368952914964, 0.2345598273694691, 0.23266069915634843, 0.12658226997869493, 0.12922089524957933, 0.23092045410176684, 0.23439890902244065, 0.2318996375551825, 0.23758513988677454, 0.30743043928564867, 0.16632323445818523, 0.16913163562519354, 0.316696572087703, 0.311802749216781]",ride_share_driver,male,True,False,trustworthy,,,,
Seasonal_Workers,visayas_metro,23,22817,7,2,0.5640655814160193,0.6467182708582228,0.7621649738974322,33,2,11.0,0.6557261097878296,4,"[0.5876261734740739, 0.6158253920787434, 0.6490636034423221, 0.6332497875332478, 0.5996210950022709, 0.63022379643973, 0.5753620887483035, 0.6710360814192606, 0.6226764404797004, 0.6699045532783486, 0.8212158483683525, 0.8213212936695964, 0.8127374423479126, 0.8712577274871918, 0.8146908633268211, 0.8629961057241089, 0.6163559136026002, 0.5595070075488842, 0.6096539008202017, 0.587935015058889, 0.6312094882757905, 0.5875319017669739, 0.6630343968373184, 0.6267508455563436, 0.6236642177926266, 0.8633991185566767, 0.8743876246239568, 0.8392829719272353, 0.8124872334939579, 0.7767131835070213]",event_organizer,female,True,False,trustworthy,,,,
Tech_Savvy_Youth,visayas_metro,26,38069,8,3,0.8487277892541663,0.442788438849079,0.8732957819083763,39,10,14.0,0.3808170740981589,5,"[0.6900281840686123, 0.704741813484655, 0.7185940989237415, 0.7185619273151199, 0.7574894121244353, 0.6936584222210875, 0.7296090434343527, 0.7483015368061086, 0.7631703395892321, 0.7123141711045814, 0.969339927683116, 0.9708286560837688, 0.9637152539921484, 0.9581213844097296, 0.9682859881250692, 0.9118730609634996, 0.7329631622133808, 0.7223980908935895, 0.7157717238238044, 0.7589019111074927, 0.7071724519328559, 0.7123392857961012, 0.7578507305915464, 0.7041861484447055, 0.7095447109822911, 0.9572056888026906, 0.9759786907771336, 0.9639494181317521, 0.9354328374155488, 0.949885799747404]",digital_marketer,male,True,False,trustworthy,,,,
Senior_Citizens,mindanao_rural,60,9883,1,9,0.6519601969446435,0.9242421463308471,0.98,25,3,3.0,0.4837472785792956,2,"[0.08033695093204286, 0.09118679650428883, 0.09010281544260068, 0.08495738862228565, 0.09092918033740802, 0.09142725597549461, 0.09176891769407221, 0.08204451581086515, 0.09409916823556333, 0.08778678988594549, 0.12205970324025953, 0.12222322134204686, 0.11736990874314211, 0.12198137985705465, 0.11884352027726292, 0.11378586846198552, 0.09350322577658335, 0.0876748651109513, 0.08743651961178585, 0.08879080239588984, 0.09081671017598218, 0.0898281887675337, 0.09164420077412153, 0.08598153190041403, 0.0877728408887078, 0.11965200878303539, 0.12569366187797612, 0.11965856238475872, 0.12325566679098489, 0.12011566550635294]",landlord,female,True,False,trustworthy,,,,
Tech_Savvy_Youth,visayas_rural,29,7873,7,3,0.7991134913675619,0.8047092165501256,0.897233223608919,20,10,7.0,0.23963324975721922,3,"[0.23164239289259955, 0.2598530898899855, 0.27699084426817383, 0.2548579212947185, 0.27090924274660505, 0.27688854695479714, 0.264719598430876, 0.27262770183551777, 0.2551594616608477, 0.2668150837229402, 0.3694064922975596, 0.3624197407768933, 0.35095861082615193, 0.36345629956244463, 0.37101572168418456, 0.3284001214514372, 0.28786714578810363, 0.26481662766892816, 0.2765589343238932, 0.28845558103307384, 0.24885562738127842, 0.25906395527112963, 0.26555201710395054, 0.25791842657233255, 0.2967440758712594, 0.34679284407233757, 0.3514362372506532, 0.3631506602861299, 0.3414688452697642, 0.353900575315902]",app_developer,male,True,False,trustworthy,,,,
Senior_Citizens,visayas_metro,51,26043,3,4,0.6115840475228436,0.6502277678704189,0.7206168927879749,23,2,4.963684562044055,0.32207497249732986,2,"[0.28224008329003936, 0.3689710729896202, 0.1512242249801674, 0.38395309169264047, 0.2168689992591869, 0.2035518664257638, 0.3223891414951054, 0.39040008512604407, 0.2595046413354688, 0.27838509354447083, 0.8548890048324718, 0.7430585606224316, 0.6382716609367602, 0.6028492406457476, 0.7540696256903321, 0.6466473847424156, 0.6379105079382735, 0.7136401993801312, 0.8206267124430162, 0.6158593876327014, 0.8176257818323228, 0.8923499540317447, 0.8122507246826474, 0.6747334882875127, 0.7826108971645915, 0.8120360287825463, 0.6549313577390313, 0.8958738826677235, 0.8395406696245056, 0.7506687736961685]",,male,True,False,challenging_legitimate,,,Crisis_Affected,
